billID,title
hr1088-114,Employee benefits and pensions
hr1088-114,Employment and training programs
hr1088-114,Foreign trade and international finance
hr1088-114,"Government employee pay, benefits, personnel management"
hr1088-114,Health care costs and insurance
hr1088-114,Health care coverage and access
hr1088-114,Income tax credits
hr1088-114,Trade adjustment assistance
hr1088-114,Unemployment
hr1089-114,Accounting and auditing
hr1089-114,Advanced technology and technological innovations
hr1089-114,Business investment and capital
hr1089-114,Capital gains tax
hr1089-114,Computers and information technology
hr1089-114,Corporate finance and management
hr1089-114,Income tax credits
hr1089-114,Income tax deductions
hr1089-114,Income tax exclusion
hr1089-114,Inflation and prices
hr1089-114,Research and development
hr1089-114,Securities
hr1089-114,Small business
hr1089-114,"Tax administration and collection, taxpayers"
hr1089-114,Taxation
hr109-114,Congress
hr109-114,"Government employee pay, benefits, personnel management"
hr109-114,Inflation and prices
hr109-114,Members of Congress
hr1090-114,Administrative law and regulatory procedures
hr1090-114,Banking and financial institutions regulation
hr1090-114,Congressional oversight
hr1090-114,Department of Labor
hr1090-114,Employee benefits and pensions
hr1090-114,Finance and financial sector
hr1090-114,Financial services and investments
hr1090-114,Government information and archives
hr1090-114,Securities and Exchange Commission (SEC)
hr1091-114,Administrative law and regulatory procedures
hr1091-114,Agricultural trade
hr1091-114,Agriculture and food
hr1091-114,Animal and plant health
hr1091-114,Department of Agriculture
hr1091-114,User charges and fees
hr1092-114,Congressional tributes
hr1092-114,Florida
hr1092-114,"Government buildings, facilities, and property"
hr1092-114,Government operations and politics
hr1093-114,Administrative law and regulatory procedures
hr1093-114,Administrative remedies
hr1093-114,Environmental Protection Agency (EPA)
hr1093-114,Environmental protection
hr1093-114,Environmental regulatory procedures
hr1093-114,Intergovernmental relations
hr1093-114,Licensing and registrations
hr1093-114,State and local government operations
hr1093-114,Water quality
hr1094-114,Armed forces and national security
hr1094-114,Congressional tributes
hr1094-114,Iraq
hr1094-114,Middle East
hr1094-114,Military operations and strategy
hr1094-114,Military personnel and dependents
hr1094-114,Veterans' organizations and recognition
hr1095-114,Animal protection and human-animal relationships
hr1095-114,Armed forces and national security
hr1095-114,Congressional oversight
hr1095-114,Emergency medical services and trauma care
hr1095-114,Medical education
hr1095-114,Medical research
hr1095-114,Military education and training
hr1095-114,Military medicine
hr1096-114,Armed forces and national security
hr1096-114,Health care coverage and access
hr1096-114,Veterans' medical care
hr1097-114,"Criminal investigation, prosecution, interrogation"
hr1097-114,Finance and financial sector
hr1097-114,Financial services and investments
hr1097-114,Fraud offenses and financial crimes
hr1097-114,Securities
hr1098-114,"Alternative dispute resolution, mediation, arbitration"
hr1098-114,Civil actions and liability
hr1098-114,Consumer affairs
hr1098-114,Finance and financial sector
hr1098-114,Financial services and investments
hr1098-114,Securities
hr1099-114,Agricultural practices and innovations
hr1099-114,Animals
hr1099-114,Birds
hr1099-114,Hunting and fishing
hr1099-114,Wildlife conservation and habitat protection
hr110-114,Budget deficits and national debt
hr110-114,Congress
hr110-114,"Government employee pay, benefits, personnel management"
hr110-114,Members of Congress
hr1100-114,Income tax credits
hr1100-114,Licensing and registrations
hr1100-114,Military personnel and dependents
hr1100-114,Taxation
hr1101-114,Cancer
hr1101-114,Digestive and metabolic diseases
hr1101-114,Health
hr1101-114,Health facilities and institutions
hr1101-114,Health information and medical records
hr1101-114,Health programs administration and funding
hr1101-114,Health promotion and preventive care
hr1101-114,Immunology and vaccination
hr1101-114,Infectious and parasitic diseases
hr1101-114,Medical education
hr1101-114,Medical tests and diagnostic methods
hr1101-114,Public-private cooperation
hr1101-114,Veterans' medical care
hr1102-114,Crime and law enforcement
hr1102-114,Criminal procedure and sentencing
hr1102-114,Law enforcement administration and funding
hr1102-114,Law enforcement officers
hr1102-114,Violent crime
hr1103-114,Africa
hr1103-114,"Competitiveness, trade promotion, trade deficits"
hr1103-114,Congressional oversight
hr1103-114,Customs enforcement
hr1103-114,Department of Commerce
hr1103-114,"Diplomacy, foreign officials, Americans abroad"
hr1103-114,Export-Import Bank of the United States
hr1103-114,Federal officials
hr1103-114,Foreign aid and international relief
hr1103-114,Foreign trade and international finance
hr1103-114,Free trade and trade barriers
hr1103-114,Government corporations and government-sponsored enterprises
hr1103-114,"Government employee pay, benefits, personnel management"
hr1103-114,Multilateral development programs
hr1103-114,Overseas Private Investment Corporation (OPIC)
hr1103-114,Small business
hr1103-114,Trade agreements and negotiations
hr1103-114,U.S. and foreign investments
hr1103-114,Unemployment
hr1104-114,Charitable contributions
hr1104-114,Tax-exempt organizations
hr1104-114,Taxation
hr1104-114,Transfer and inheritance taxes
hr1105-114,Inflation and prices
hr1105-114,Taxation
hr1105-114,Transfer and inheritance taxes
hr1106-114,Administrative law and regulatory procedures
hr1106-114,Federal Communications Commission (FCC)
hr1106-114,Federal preemption
hr1106-114,Intergovernmental relations
hr1106-114,Internet and video services
hr1106-114,"Science, technology, communications"
hr1106-114,State and local government operations
hr1107-114,Congressional oversight
hr1107-114,Dams and canals
hr1107-114,Department of the Interior
hr1107-114,Government information and archives
hr1107-114,Infrastructure development
hr1107-114,Water resources development
hr1107-114,Water resources funding
hr1107-114,Water use and supply
hr1108-114,Gambling
hr1108-114,Professional sports
hr1108-114,Sales and excise taxes
hr1108-114,Taxation
hr1109-114,Social security and elderly assistance
hr1109-114,Social welfare
hr111-114,Budget deficits and national debt
hr111-114,Government trust funds
hr111-114,Medicare
hr111-114,Securities
hr111-114,Social security and elderly assistance
hr111-114,Social welfare
hr1110-114,Computer security and identity theft
hr1110-114,Crime and law enforcement
hr1110-114,Crime victims
hr1110-114,"Criminal investigation, prosecution, interrogation"
hr1110-114,Criminal justice information and records
hr1110-114,Fraud offenses and financial crimes
hr1110-114,Government information and archives
hr1110-114,"Tax administration and collection, taxpayers"
hr1111-114,Advanced technology and technological innovations
hr1111-114,Advisory bodies
hr1111-114,"Alternative dispute resolution, mediation, arbitration"
hr1111-114,Arms control and nonproliferation
hr1111-114,Assault and harassment offenses
hr1111-114,Child health
hr1111-114,Commemorative events and holidays
hr1111-114,Correctional facilities and imprisonment
hr1111-114,Crime prevention
hr1111-114,Crime victims
hr1111-114,Crimes against children
hr1111-114,Crimes against women
hr1111-114,Cultural exchanges and relations
hr1111-114,"Diplomacy, foreign officials, Americans abroad"
hr1111-114,Domestic violence and child abuse
hr1111-114,"Drug, alcohol, tobacco use"
hr1111-114,Economic development
hr1111-114,Elementary and secondary education
hr1111-114,Employment discrimination and employee rights
hr1111-114,Executive agency funding and structure
hr1111-114,Firearms and explosives
hr1111-114,Foreign aid and international relief
hr1111-114,Government information and archives
hr1111-114,Government operations and politics
hr1111-114,Higher education
hr1111-114,Human rights
hr1111-114,International organizations and cooperation
hr1111-114,Juvenile crime and gang violence
hr1111-114,Mental health
hr1111-114,News media and reporting
hr1111-114,Preschool education
hr1111-114,Racial and ethnic relations
hr1111-114,Reconstruction and stabilization
hr1111-114,Sex offenses
hr1111-114,"Sex, gender, sexual orientation discrimination"
hr1111-114,"Teaching, teachers, curricula"
hr1111-114,United Nations
hr1111-114,Violent crime
hr1111-114,Women's rights
hr1112-114,Asia
hr1112-114,China
hr1112-114,Congressional oversight
hr1112-114,"Diplomacy, foreign officials, Americans abroad"
hr1112-114,Government studies and investigations
hr1112-114,Immigration status and procedures
hr1112-114,International affairs
hr1112-114,News media and reporting
hr1112-114,Sanctions
hr1112-114,Tibet
hr1112-114,Travel and tourism
hr1112-114,Visas and passports
hr1113-114,"Bank accounts, deposits, capital"
hr1113-114,Banking and financial institutions regulation
hr1113-114,Civil actions and liability
hr1113-114,Finance and financial sector
hr1113-114,Housing finance and home ownership
hr1114-114,Crime and law enforcement
hr1114-114,Firearms and explosives
hr1114-114,Government information and archives
hr1114-114,Historical and cultural resources
hr1114-114,Licensing and registrations
hr1114-114,Sales and excise taxes
hr1114-114,Trade restrictions
hr1115-114,Child safety and welfare
hr1115-114,Crime and law enforcement
hr1115-114,Crime victims
hr1115-114,Crimes against children
hr1115-114,Criminal justice information and records
